id_persona|fecha_relevamiento|fecha_actualizacion|costeo_estudios_familiar|costeo_estudios_plan_social|costeo_estudios_trabajo|costeo_estudios_beca|costeo_estudios_otro|costeo_estudios_descripcion|beca|beca_fuente_universidad|beca_fuente_nacional|beca_fuente_provincial|beca_fuente_municipal|beca_fuente_internacional|beca_fuente_otra|beca_tipo_economica|beca_tipo_servicios|beca_tipo_investigacion|beca_economica_transporte|beca_economica_efectivo|beca_economica_fotocopias|beca_economica_habitacional|beca_economica_comedor|trabajo_existe|trabajo_hace|trabajo_ocupacion|trabajo_hora_sem|trabajo_carrera|trabajo_tarea_descripcion|trabajo_familiar|trabajo_con_descuentos_jubilatorios|trabajo_recibe_pago
78851|2023-02-17|2023-04-14|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|OPERARIO CNC,|N|N|N
53406|2022-02-28|2022-02-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Sin relación|Reparto|N|N|S
47696|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
84246|2023-04-24|2023-04-24|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Parcial|PINTOR|N|N|N
47423|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
52086|2009-03-12|2009-03-12|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
47546|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
77968|2022-12-26|2022-12-26|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50944|2006-04-21|2006-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Hasta 10 horas|Sin relación||||S
52317|2021-10-11|2024-08-07|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollador Java|N|S|S
56470|2022-02-07|2024-03-24|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
47499|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
36137|2022-06-13|2022-06-13|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|DOCENTE|S|S|N
13171|2021-08-12|2024-08-05|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
53261|2022-04-08|2024-07-09|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
56756|2022-05-11|2022-05-11|N|N|S|N|||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
52381|2022-02-22|2022-02-22|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Parcial|Docente|N|S|S
57235|2022-08-18|2022-09-04|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
50470|2009-05-20|2009-05-20|S|N|N|N|S|trabajo|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Parcial|Albañil, pintor, electricista|N|N|S
49026|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
42795|2003-02-13|2003-02-13|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||N
104506|2024-03-01|2024-03-01||||||||||||||||||||||||||||||
57249|2022-08-21|2023-12-17|S|N|N|S|N||S|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54231|2019-02-04|2019-02-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52018|2009-02-24|2009-02-24|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
50405|2014-05-27|2014-05-27|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Total|654|N|N|N
51716|2019-05-08|2019-05-09|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|profesora de matematicas- ciudadanía- Profesora acompañante de trayectorias-Clown|N|S|S
55523|2022-08-12|2024-01-29|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55777|2022-02-11|2023-08-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)||||||N|S|S
54942|2022-09-25|2024-05-31|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
52691|2019-02-13|2019-06-11|N|N|S|N|N||S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Desarrollador|N|N|S
54646|2022-10-26|2024-03-20|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
53210|2022-10-14|2022-10-14|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
90100|2023-08-30|2023-08-30|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52971|2019-10-28|2019-10-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Total|docente|N|S|S
90051|2023-08-29|2023-08-29|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48914|2008-02-12|2008-02-12|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||S
49407|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
89439|2023-06-30|2024-07-29|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Sin relación||N|N|N
49050|2011-06-30|2011-07-01|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Parcial|Tecnico de PC|N|N|N
48996|2007-03-15|2007-03-15|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||S
52829|2012-04-20|2012-04-20|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
49545|2002-12-20|2002-12-20|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
32618|2022-03-10|2023-08-11|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Total|docente|N|S|S
52731|2019-03-21|2019-03-21|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51119|2017-02-17|2018-12-10|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|desarrollo de software|N|S|S
48789|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
56368|2022-02-07|2024-08-09|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Barista En Cafetería De Especialidad Y Empleado En Lavandería|N|N|S
53309|2022-08-07|2024-08-17|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Recepcionista, Atención Al Público|N|S|S
54236|2022-11-12|2024-02-09|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Parcial|Cajero|N|N|S
78328|2023-02-02|2024-02-22|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50794|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
24058|2022-09-06|2022-09-06|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Parcial|DELIVERY EN PEDIDOS YA|N|S|S
50137|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
48695|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
52054|2021-04-06|2021-04-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Logistica Internacional|N|S|S
51445|2006-04-26|2006-04-27|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
51164|2005-03-30|2005-04-13|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
105808|2024-08-08|2024-08-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
54061|2022-08-07|2024-01-22|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce||||||N|N|N
56951|2022-11-04|2024-03-02|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
57050|2022-08-01|2022-12-11|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48005|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55268|2022-02-04|2024-08-04|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Total|DESARROLLADOR DE SOFTAWARE RPA|N|N|N
22380|2022-10-26|2023-11-03|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollo De Software|N|S|S
48611|2002-12-05|2002-12-05|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||Hasta 10 horas|Total||||N
84218|2023-04-20|2023-05-23|N|S|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Sin relación|TIENDA DE ROPA ONLINE Y FÍSICA|N|N|N
54845|2019-07-12|2019-07-17|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
47629|2004-02-24|2005-02-11|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||S
20204|2017-03-29|2023-04-03|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Ayudante de cocina|N|N|S
52554|2011-04-06|2011-04-06|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
50443|2002-12-11|2002-12-11|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
53750|2021-02-07|2021-02-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52612|2019-05-08|2019-05-08|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollador|N|N|S
54541|2022-08-24|2023-08-27|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Sin relación|suplencia en consultorio médico|N|S|S
67744|2022-12-09|2024-02-10|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Parcial||N|N|N
23830|2022-08-03|2022-08-03|S|N|S|N|||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
78145|2022-12-28|2024-03-17|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
53998|2017-03-29|2018-02-27|S|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53394|2022-11-16|2023-12-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Sin relación||N|N|N
34837|2019-02-20|2019-02-20|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
52220|2021-05-11|2021-05-11|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollador|N|N|S
49499|2010-03-10|2011-02-23|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|desarrolo de software|N|S|S
49197|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47754|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
50005|2008-05-21|2009-03-09|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|repositora|N|S|S
47689|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
56830|2022-03-21|2023-08-15|S|N|N|N|||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
54948|2022-08-15|2024-02-01|N|N|N|S|N||S|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
47811|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
105058|2024-04-10|2024-04-10|S|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
90125|2023-08-31|2024-05-20|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52313|2022-02-14|2022-02-14|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
53812|2021-03-16|2022-04-11|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días|Obrero o empleado (asalariado)||||||N|N
53822|2018-02-22|2018-02-22|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
89745|2023-08-08|2023-08-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50850|2008-03-15|2008-03-15|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Sin relación||||S
56017|2022-09-13|2022-09-13|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
49757|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
54542|2022-06-30|2024-03-13|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
54744|2022-03-06|2022-03-06|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Parcial|Redes, Diseño|N|N|S
51933|2021-07-12|2021-07-13|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Sin relación|Pintor|N|N|S
30035|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
76205|2019-12-26|2024-02-01|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|X|N|N|N
52551|2011-04-06|2011-04-06|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
48997|2021-08-03|2021-08-03|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47692|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
105821|2024-08-08|2024-08-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
57179|2022-12-16|2023-12-26|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48838|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47610|2014-06-09|2014-06-09|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||Más de 20 y hasta 35 horas|Total||||N
53075|2016-12-19|2017-04-06|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
49662|2010-03-09|2010-08-31|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|Desarrollador|N|N|S
105787|2024-08-07|2024-08-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52954|2012-06-04|2013-03-05|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|PROFESORA DE MATEMATICA|N|S|S
55216|2022-08-06|2024-03-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
30859|2017-04-17|2018-03-22|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Parcial|Trabajo|N|N|S
55464|2020-08-21|2020-08-21|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53992|2022-10-25|2023-12-01|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53736|2022-02-08|2024-02-21|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|Docente|N|S|S
