id_persona|nivel_estudio|institucion|colegio|adeuda_materias_secundario|titulo|razon_abandono
52464|Secundario||COLEGIO INMACULADA|||
52464|Universitario|Universidad nacional del centro||||
52465|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52465|Secundario||ESCUELA TECNICA NRO. 3||TÉCNICO EN COMPUTACION|
52466|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|||
52467|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52468|Universitario|Universidad de La Plata||||
52469|Secundario||CENTRO DE FORMACION RURAL FEMENINO|||
52470|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||BACHILLER CON ORIENTACION ELECTROMECANICA|
52473|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52474|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52475|Secundario||COLEGIO DE LA SIERRA||BACHILLER MODALIDAD CIENCIAS NATURALES|
52476|Secundario||ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|||
52478|Secundario||ESCUELA DE COMERCIO GENERAL MANUEL BELGRANO|||
52480|Secundario||ESCUELA CLARA ROSA CORTINEZ||BACHILLER ACADÉMICO|
52481|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
52482|Superior|Esc. suboficiales del ejercito sargento Cabral||||
52483|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||BACHILLER MODALIDAD CIENCIAS NATURALES|
52484|Secundario||ESC. NORMAL REGIONAL GENERAL SAN MARTIN|||
52485|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|||
52486|Secundario||COLEGIO SECUNDARIO PBRO FRANCISCO PEREZ HERNANDEZ||PERITO MERCANTIL Y OPERADOR DE SISTEMAS CONTABLES|
52487|Secundario||COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|||
52488|Secundario||ESC.PROV.DE NV.MED.TTECNEL DE MNA LUIS PIEDRABUENA|||
52489|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 LUCIANO FORTABAT||BACHILLER MODALIDAD PRODUCCIÓN DE BIENES Y SERVICIOS|
52490|Secundario||COLEGIO DE LA SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
52490|Universitario|Universidad nacional de mar del plata||||
52491|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52492|Secundario||COLEGIO INMACULADA|||
52493|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52495|Secundario||COLEGIO BERNARDO O'HIGGINS COQUIMBO||BACHILLER ACADÉMICO|
52497|Secundario||COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|||
52498|Secundario||ESCUELA DE EDUCACION MEDIA Nº6||BACHILLER MODALIDAD PRODUCCIÓN DE BIENES Y SERVICIOS|
52499|Secundario||COLEGIO SECUNDARIO JUAN PABLO II|||
52499|Universitario|Universidad Nacional Del Centro De La Provincia De Buenos Aires||||
52500|Secundario||INSTITUTO SANTA TERESA DE JESUS||BACHILLER PERITO MERCANTIL|
52500|Universitario|Universidad Nacional de La Plata||||
52501|Secundario||ESC. SUPERIOR SARMIENTO||BACHILLER MODALIDAD CIENCIAS NATURALES|
52502|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52503|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52504|Secundario||ESCUELA DE MINAS E INDUSTRIAL DE SAN JUAN||BACHILLER MODALIDAD BIENES Y SERVICIOS|
52505|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52506|Secundario||COLEGIO NACIONAL DE ANGACO|||
52506|Universitario|Universidad Tecnologica Nacional, Mar del Plata||||
52507|Secundario||COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA||BACHILLER EN CIENCIAS NATURALES|
52510|Secundario||ESCUELA CLARA ROSA CORTINEZ||BACHILLER MODALIDAD CIENCIAS NATURALES|
52510|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52512|Secundario||ESC. SUPERIOR SARMIENTO|||
52513|Secundario||ESCUELA DE COMERCIO N2|||
52514|Secundario||I.S.A.D.A.M.||BACHILLER MODALIDAD CIENCIAS NATURALES|
52515|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52516|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||BACHILLER MODALIDAD CIENCIAS NATURALES|
52517|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER EN ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
52517|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
52518|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52519|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52520|Secundario||ESCUELA AGROTECNICA SARMIENTO|||
52521|Secundario||COLEGIO SECUNDARIO JUAN PABLO II|||
52522|Secundario||COLEGIO SAN JOSE||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52523|Secundario||COLEGIO MARIANO MORENO|||
52524|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52525|Secundario||ESCUELA DE COMERCIO GENERAL SAN MARTIN|||
52525|Universitario|facultad de exactas||||
52526|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1||BACHILLER ACADÉMICO|
52528|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52529|Secundario||COLEGIO NACIONAL SUPERIOR NRO. 1|||
52530|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52531|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52532|Secundario||COL. NAC. A. ALVAREZ|||
52533|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|||
52534|Secundario||COLEGIO SECUNDARIO D.M.Y.S.|||
52535|Secundario||COLEGIO NACIONAL DR DIEGO DE SALINAS||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52537|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|||
52538|Secundario||COLEGIO NACIONAL SUPERIOR NRO. 1|||
52539|Secundario||COLEGIO SANTO DOMINGO|||
52540|Secundario||COLEGIO SAN JOSE DE LOS HERMANOS MARISTAS|||
52541|Secundario||INSTITUTO MONS. CESAR CANEVA||BACHILLER ESPECIALIZADO EN ADMINISTRACIÓN Y ORGANIZACIÓN DE EMPRESAS|
52541|Universitario|UNICEN||||
52542|Secundario||INSTITUTO NUESTRA SRA.DE FATIMA||BACHILLER ACADÉMICO|
52543|Secundario||ESCUELA TECNICA NRO. 5||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52543|Superior|Universidad Nacional del Centro de la Prov. de Buenos Aires|||Ingeniero de Sistemas|
52544|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|||
52545|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER EN CIENCIAS ECONOMICAS|
52545|Universitario|UNICEN, Facultad de Ciencias Economicas||||
52546|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52546|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||TÉCNICO ELECTROMECANICO|
52546|Universitario|UNICEN||||
52547|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52547|Universitario|Unicen Tandil||||
52548|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52549|Secundario||E.N.E.T. NRO.5 SAN JUAN|||
52550|Desconoce|-||||
52550|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52551|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52552|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52553|Secundario||COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|||
52553|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
52553|Universitario|UNICEN||||
52554|Secundario||ESC. NORMAL P. DE BAZAN|||
52556|Secundario||COLEGIO UNIVERSIARIO CENTRAL GRAL. JOSE DE SAN MARTIN|||
52557|Secundario||COLEGIO INGLES CATOLICO|||
52558|Secundario||COLEGIO BERNARDO O'HIGGINS COQUIMBO|||
52559|Desconoce|Escuela de Educación Técnica Nº 2||||
52559|Secundario||ESCUELA DE EDUCACION MEDIA NRO 2||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52560|Secundario||COLEGIO SECUNDARIO JUAN PABLO II|||
52561|Secundario||ESCUELA DE EDUCACION MEDIA N°3 AMALIA LACROZE DE FORTABAT||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
52562|Secundario||COLEGIO SECUNDARIO JUAN PABLO II|||
52563|Secundario||COLEGIO NACIONAL PROFESOR FROILAN FERRERO|||
52564|Secundario||COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|||
52564|Universitario|UNICEN||||
52566|Secundario||COLEGIO SECUNDARIO JUAN PABLO II|||
52567|Secundario||INSTITUTO DOMINGO F.SARMIENTO||BACHILLER EN CIENCIAS NATURALES|
52568|Secundario||COLEGIO SAN IGNACIO||BACHILLER ESPECIALIZADO EN ADMINISTRACIÓN Y ORGANIZACIÓN DE EMPRESAS|
52569|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52571|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52572|Secundario||COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA||BACHILLER MODALIDAD CIENCIAS NATURALES|
52573|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52574|Secundario||ESC. NORMAL REGIONAL GENERAL SAN MARTIN|||
52575|Desconoce|-||||
52575|Secundario||ESCUELA TECNICA NRO. 3 DOMINGO F SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52576|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52577|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 LIBERTADOR SIMÓN BOLIVAR||Bachiller Modalidad Producción de Ciencias Naturales|
52578|Secundario||ESCUELA AGROTECNICA SARMIENTO|||
52579|Secundario||INSTITUTO NUEVA POMPEYA (EX 9001)||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52579|Superior|Universidad Nacional del Centro de la Prov. de Buenos Aires|||Ingeniero de Sistemas|
52580|Secundario||COLEGIO SAN JOSE|N|BACHILLER EN HUMANIDADES CIENCIAS SOCIALES|
52580|Secundario||COLEGIO SANTO DOMINGO|||
52581|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
52582|Secundario||COLEGIO DE LA SAGRADA FAMILIA||BACHILLER ACADÉMICO|
52582|Universitario|Universidad Nacional del Centro de la Provincia de Buenos aires||||
52583|Secundario||ESCUELA DE COMERCIO DR MANUEL LIZONDO BORDA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52584|Secundario||ESC. NORMAL REGIONAL GENERAL SAN MARTIN|||
52586|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52587|Secundario||COLEGIO MONSEÑOR JOSE AMERICO ORZALI|||
52588|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52589|Secundario||INSTITUTO INMACULADA CONCEPCION DIPREGEP N° 4106||BACHILLER ESPECIALIZADO EN ADMINISTRACIÓN DE PERSONAL|
52589|Superior|CONSERVATORIO DE MÚSICA ISAÍAS ORBE||||
52590|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52592|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
52592|Secundario||ESCUELA NACIONAL DR. ERNESTO SABATO||HUMANIDADES Y CIENCIAS SOCIALES|
52593|Secundario||COLEGIO NACIONAL DR DIEGO DE SALINAS|||
52594|Secundario||ESCUELA LUIS JORGE FONTANA|||
52595|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52596|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52598|Secundario||ESCUELA DE COMERCIO L.G.S.M.|||
52599|Secundario||ESCUELA AGROTECNICA SARMIENTO|||
52600|Secundario||COLEGIO MARIANO MORENO|||
52603|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|||
52604|Secundario||COLEGIO SANTO DOMINGO|||
52605|Secundario||INSTITUTO SAN MIGUEL||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52606|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52607|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52610|Secundario||INSTITUTO EXCELSIOR||BACHILLER DE ADULTOS CON ORIENTACION EN GESTION Y ADMINISTRACION|
52611|Secundario||ESCUELA  DE EDUCACION TECNICA NRO.3||BACHILLER MODALIDAD BIENES Y SERVICIOS|
52612|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52613|Secundario||COLEGIO POVINCIAL DE CHIMBAS|||
52614|Secundario||COLEGIO NACIONAL PROFESOR FROILAN FERRERO|||
52614|Universitario|UNICEN||||
52615|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
52616|Secundario||COLEGIO NACIONAL AGUSTIN ALVAREZ NRO. 5|||
52617|Secundario||COLEGIO PROVINCIAL LOS ANDES|||
52618|Secundario||ESCUELA AGROP.DE TRES ARROYOS||Certificado de Educación Polimodal Modalidad Cs. Nat. y Técnico Medio Agropec.|
52619|Secundario||ESCUELA POLIMODAL NRO. 1 ARMADA ARGENTINA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52619|Superior|ISFD Y T Nº91||||
52620|Secundario||ESCUELA DE ENOLOGIA|||
52620|Universitario|UNICEN - FACULTAD DE CS. EXACTAS||||
52621|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52622|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52622|Universitario|universidad del centro de tandil||||
52623|Secundario||AGROTECNICA LOS PIONEROS|||
52624|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52625|Secundario||DR. RODRIGUEZ Y OLMOS||BACHILLER MODALIDAD CIENCIAS NATURALES|
52626|Secundario||ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|||
52627|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||Bachiller Modalidad Comunicación Arte y Diseño y Técn. en Artes Visuales|
52628|Secundario||COLEGIO NACIONAL SUPERIOR NRO. 1|||
52629|Secundario||COLEGIO NACIONAL DR. ARTURO U. ILLIA||BACHILLER|
52630|Secundario||COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|||
52631|Secundario||ESCUELA POLIMODAL NRO. 9 MARCOS SASTRE||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52632|Secundario||ESC. SUPERIOR SARMIENTO|||
52632|Secundario||ESCUELA POLIMODAL NRO. 1 LUCIO V MANSILLA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
52632|Universitario|SI||||
52633|Secundario||COLEGIO DE LA SIERRA||BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS Y NATURALES|
52633|Secundario||COL. NAC. A. ALVAREZ|||
52634|Secundario||COLEGIO WINTERHILL DE VIÑA DEL MAR|||
52635|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER EN ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
52635|Universitario|UNICEN||||
52636|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
52637|Secundario||INSTITUTO SAN JOSE||BACHILLER MODALIDAD CIENCIAS NATURALES|
52638|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52639|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 2 DOMINGO F. SARMIENTO||BACHILLER MODALIDAD CIENCIAS NATURALES|
52639|Superior|Instituto de formacion docente y tecnica n°152||||
52640|Secundario||COLEGIO INMACULADA|||
52641|Secundario||COLEGIO NACIONAL SUPERIOR NRO. 1|||
52642|Secundario||COLEGIO SECUNDARIO D.M.Y.S.|||
52643|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER HUMANISTICO|
52644|Secundario||ESCUELA POLIMODAL NRO. 10 JOSE MANUEL ESTRADA||BACHILLER MODALIDAD CIENCIAS NATURALES|
52645|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52645|Superior|Piero introcasso||||
52647|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52648|Secundario||ESCUELA INDUSTRIAL DE LA NACION C.S. MENDOZA|||
52649|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|||
52649|Universitario|UNICEN||||
52651|Desconoce|Unicen||||
52651|Secundario||INSTITUTO INMACULADA CONCEPCION||BACHILLER EN HUMANIDADES Y CS SOCIALES|
52652|Secundario||COLEGIO NACIONAL DR DIEGO DE SALINAS|||
52653|Secundario||E.N.E.T. NRO. 5|||
52654|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52658|Secundario||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|||
52659|Secundario||COL. SAN PATRICIO||BACHILLER EN CIENCIAS NATURALES|
52660|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52661|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|||
52662|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52663|Secundario||COLEGIO NACIONAL PROFESOR FROILAN FERRERO|||
52664|Secundario||ESCUELA TECNICA Nº5||Bachiller en Promoción Socio Cultural|
52665|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER EN ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
52666|Secundario||ENET NRO.1 GRAL. ING. ALONSO BALDRICH|||
52667|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52668|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52669|Secundario||ESCUELA INDUSTRIAL DE LA NACION C.S. MENDOZA|||
52670|Secundario||COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|||
52671|Secundario||ANGEL DOMINGO ROJAS|||
52672|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER PEDAGOGICO|
52674|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52675|Secundario||E.N.E.T. NRO. 5|||
52676|Secundario||ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|||
52677|Secundario||COLEGIO NACIONAL BARTOLOME MITRE|||
52678|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 DOMINGO FAUSTINO SARMIENTO||Bachiller mod. Prod. Bienes y Servicios art. con el TTP en Informática Personal y Profesional|
52680|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52681|Secundario||ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52682|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA||POLIMODAL ORIENTACION COMUNICACION|
52682|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52683|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
52684|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||BACHILLER EN CIENCIAS NATURALES|
52684|Universitario|UNICEN||||
52686|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52687|Secundario||INSTITUTO INDUSTRIAL PABLO TAVELLI||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
52688|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER MODALIDAD BIENES Y SERVICIOS|
52689|Secundario||COLEGIO NACIONAL SUPERIOR NRO.1 DE RAWSON||BACHILLER MODALIDAD CIENCIAS NATURALES|
52690|Secundario||INSTITUTO SECUNDARIO ARGENTINO DANES ALTAMIRA||BACHILLER MODALIDAD CIENCIAS NATURALES|
52691|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER MODALIDAD CIENCIAS NATURALES|
52692|Desconoce|Unicen||||
52693|Secundario||COLEGIO NACIONAL NRO.1 DE ROSARIO DOMINGO FAUSTINO SARMIENTO||BACHILLER ACADÉMICO|
52694|Secundario||ESCUELA DE EDUCACIÓN TÉCNICA N° 2 GRAL. MARIANO NECOCHEA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
52695|Secundario||ESCUELA DE COMERCIO N2||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52696|Secundario||ESCUELA DE EDUCACIÓN TÉCNICA N°1 - ING. M. A. ELPUERTO||BACHILLER EN PRODUCCIÓN DE BIENES Y SERVICIOS CON ESP. EN ELECTROMECÁNICA|
52697|Secundario||ESCUELA TECNICA NRO. 2 GRAL. MARIANO NECOCHEA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
52698|Secundario||COLEGIO MANUEL BELGRANO||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
52699|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||BACHILLER MODALIDAD CIENCIAS NATURALES|
52699|Superior|Cruz Roja Necochea||||
52700|Secundario||ESCUELA  DE EDUCACION TECNICA NRO.3||Bachiller modalidad Prod.de Bienes y Servicios y Técnico en Prod.Agropecuaria|
52702|Secundario||PROFESOR JAVIER FROILAN FERRERO||BACHILLER PEDAGÓGICO|
52702|Universitario|Unicen||||
52703|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
52704|Secundario||ESCUELA DE ENOLOGIA|||
52705|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER CON ORIENTACION PEDAGOGICA|
52705|Superior|AMEMT||||
52706|Secundario||COLEGIO NACIONAL DR DIEGO DE SALINAS|||
52707|Secundario||CACIQUE ANGACO|||
52709|Secundario||COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52709|Universitario|UNICEN||||
52712|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52712|Universitario|Facultad de Ciencias Exactas - UNICEN||||
52713|Desconoce|FACULTAD DE CIENCIAS EXACTAS - UNICEN - TANDIL||N|Diplomatura En La Enseñanza De La Fisica|
52713|Secundario||ESCUELA SECUNDARIA Nº1 DOMINGO FAUSTINO SARMIENTO||BACHILLER MODALIDAD CIENCIAS NATURALES|
52713|Universitario|Univ. Nacional del Centro de la Prov. de Buenos Aires||||
52714|Secundario||ESC. SALVADOR M. DEL CARRIL|||
52714|Superior|Emeai||||
52715|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52715|Universitario|Universidad Nacional del Centro de la Prov. de Buenos Aires|||Licenciado en Tecnología Ambiental|
52717|Secundario||COLEGIO UNIVERSIARIO CENTRAL GRAL. JOSE DE SAN MARTIN||BACHILLER MODALIDAD CIENCIAS NATURALES|
52718|Secundario||ESCUELA DE COMERCIO GENERAL SAN MARTIN|||
52721|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52723|Secundario||ESCUELA DE COMERCIO GENERAL SAN MARTIN||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
52726|Secundario||COL. NAC. A. ALVAREZ|||
52727|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52728|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER EN CIENCIAS SOCIALES|
52729|Secundario||COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|||
52730|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1 DOMINGO FAUSTINO SARMIENTO||BACHILLER MODALIDAD CIENCIAS NATURALES|
52731|Secundario||ESCUELA TECNICA NRO. 1 LIBERTADOR SIMON BOLIVAR||Bachiller en Promoción Socio Cultural|
52732|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
52732|Universitario|Exactas unicen||||
52734|Secundario||ESCUELA TECNICA NRO. 3 DOMINGO F SARMIENTO||Bachiller modalidad Prod.de Bienes y Servicios y Técnico en Prod.Agropecuaria|
52735|Secundario||ESC. SUPERIOR SARMIENTO||BACHILLER MODALIDAD CIENCIAS NATURALES|
52737|Secundario||ESCUELA BACHILLERATO TECNICO QUIMICO|||
52738|Desconoce|-||||
52738|Secundario||COLEGIO ALVEAR||BACHILLER MODALIDAD CIENCIAS NATURALES|
52739|Secundario||COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|||
52740|Secundario||ESCUELA INSDUSTRIAL NRO. 5|||
52741|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|||
52742|Secundario||ESCUELA MIXTA SUPERIOR NORMAL SARMIENTO|||
52743|Secundario||COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|||
52744|Secundario||ESTABLECIMIENTO EDUCATIVO SECUNDARIO DOCTOR ALBERTO SCHWEITZER||BACHILLER MODALIDAD CIENCIAS NATURALES|
52745|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
52746|Secundario||ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|||
